date,item,sales,marketing_expense,economic_indicator,competitor_pricing
12/2/2020,5,9,2674,131,96
12/3/2020,5,8,3420,113,92
12/4/2020,5,9,2703,122,93
12/5/2020,5,17,3669,105,96
12/6/2020,5,15,3317,126,97
12/7/2020,5,10,3403,108,92
12/8/2020,5,6,3609,121,92
12/9/2020,5,4,3300,113,96
12/10/2020,5,11,3094,113,97
12/11/2020,5,12,3157,136,94
12/12/2020,5,12,2579,108,93
12/13/2020,5,12,3368,138,96
12/14/2020,5,12,2932,113,91
12/15/2020,5,14,2827,111,91
12/16/2020,5,3,2942,132,95
12/17/2020,5,11,3635,120,94
12/18/2020,5,14,3362,141,95
12/19/2020,5,6,3780,129,92
12/20/2020,5,7,3133,127,97
12/21/2020,5,3,2636,116,96
12/22/2020,5,6,2778,137,92
12/23/2020,5,8,3029,141,92
12/24/2020,5,12,2840,132,92
12/25/2020,5,11,2972,140,94
12/26/2020,5,14,2750,114,93
12/27/2020,5,7,2990,128,95
12/28/2020,5,9,2772,121,95
12/29/2020,5,10,3124,124,93
12/30/2020,5,11,2752,124,92
12/31/2020,5,10,3741,114,96
1/1/2021,5,11,3147,116,94
1/2/2021,5,9,2714,103,91
1/3/2021,5,14,2902,116,93
1/4/2021,5,8,3528,119,93
1/5/2021,5,5,3617,114,92
1/6/2021,5,9,3615,103,96
1/7/2021,5,10,2929,107,97
1/8/2021,5,9,3521,112,93
1/9/2021,5,14,3698,118,97
1/10/2021,5,16,3034,132,94
1/11/2021,5,6,3178,128,96
1/12/2021,5,14,3316,135,93
1/13/2021,5,9,3093,141,96
1/14/2021,5,10,3795,117,91
1/15/2021,5,16,3401,115,95
1/16/2021,5,7,2722,114,95
1/17/2021,5,8,3209,108,96
1/18/2021,5,10,2572,117,95
1/19/2021,5,11,2814,108,96
1/20/2021,5,8,3424,125,94
1/21/2021,5,11,3511,141,96
1/22/2021,5,9,2663,134,93
1/23/2021,5,15,2510,133,91
1/24/2021,5,14,3715,110,91
1/25/2021,5,15,3528,111,92
1/26/2021,5,7,2736,127,91
1/27/2021,5,6,2592,141,92
1/28/2021,5,10,2748,107,97
1/29/2021,5,12,3629,125,92
1/30/2021,5,13,3565,114,97
1/31/2021,5,9,2778,107,93
2/1/2021,5,5,3794,121,97
2/2/2021,5,9,3096,133,94
2/3/2021,5,10,3219,115,95
2/4/2021,5,14,3577,117,97
2/5/2021,5,11,3219,136,96
2/6/2021,5,16,3131,119,91
2/7/2021,5,11,3033,116,97
2/8/2021,5,11,3440,126,91
2/9/2021,5,4,3398,122,96
2/10/2021,5,14,2799,108,96
2/11/2021,5,7,3129,105,93
2/12/2021,5,14,3386,120,93
2/13/2021,5,13,2773,120,91
2/14/2021,5,16,3460,114,96
2/15/2021,5,7,2788,135,96
2/16/2021,5,13,3768,125,94
2/17/2021,5,10,2632,109,93
2/18/2021,5,7,2616,121,94
2/19/2021,5,20,2877,107,93
2/20/2021,5,15,2954,138,97
2/21/2021,5,12,3105,106,96
2/22/2021,5,11,3024,123,91
2/23/2021,5,12,3103,118,95
2/24/2021,5,9,3160,117,97
2/25/2021,5,7,3186,140,96
2/26/2021,5,15,2661,121,97
2/27/2021,5,8,2956,106,94
2/28/2021,5,16,2968,124,92
2/29/2021,5,15,2549,108,94
3/1/2021,5,11,3050,108,97
3/2/2021,5,12,3210,134,92
3/3/2021,5,17,3676,121,95
3/4/2021,5,23,3633,122,94
3/5/2021,5,17,3065,116,91
3/6/2021,5,20,2846,125,96
3/7/2021,5,18,3284,114,92
3/8/2021,5,5,2535,108,91
3/9/2021,5,19,3198,138,93
3/10/2021,5,20,2577,130,92
3/11/2021,5,22,3694,135,92
3/12/2021,5,11,3294,141,96
3/13/2021,5,17,3221,135,97
3/14/2021,5,6,2654,129,94
3/15/2021,5,7,2683,141,97
3/16/2021,5,8,3507,128,92
3/17/2021,5,15,3777,106,93
3/18/2021,5,18,3395,105,93
3/19/2021,5,20,3028,105,94
3/20/2021,5,15,3367,130,91
3/21/2021,5,9,2515,141,97
3/22/2021,5,13,3625,136,93
3/23/2021,5,13,3606,103,97
3/24/2021,5,8,3081,121,96
3/25/2021,5,10,2648,133,92
3/26/2021,5,12,2509,128,94
3/27/2021,5,11,3534,138,94
3/28/2021,5,10,2909,106,94
3/29/2021,5,11,3261,139,96
3/30/2021,5,14,3132,105,95
3/31/2021,5,17,2959,131,97
4/1/2021,5,18,3476,105,97
4/2/2021,5,22,3751,131,97
4/3/2021,5,14,3597,140,91
4/4/2021,5,13,3188,134,96
4/5/2021,5,18,3570,135,95
4/6/2021,5,13,3765,111,92
4/7/2021,5,20,3553,111,91
4/8/2021,5,14,3338,121,92
4/9/2021,5,18,3408,107,95
4/10/2021,5,18,3131,139,97
4/11/2021,5,11,2865,117,94
4/12/2021,5,13,3462,125,96
4/13/2021,5,17,3475,108,91
4/14/2021,5,17,2760,116,91
4/15/2021,5,12,3542,142,94
4/16/2021,5,8,3466,109,91
4/17/2021,5,28,2823,109,91
4/18/2021,5,12,3003,109,93
4/19/2021,5,7,2640,133,95
4/20/2021,5,13,3123,105,97
4/21/2021,5,17,2877,129,92
4/22/2021,5,15,3571,105,97
4/23/2021,5,20,2545,131,92
4/24/2021,5,20,2834,136,92
4/25/2021,5,13,3620,103,95
4/26/2021,5,18,2808,103,95
4/27/2021,5,14,2869,132,96
4/28/2021,5,13,3430,135,97
4/29/2021,5,19,2734,139,94
4/30/2021,5,14,2517,137,96
5/1/2021,5,26,3783,121,93
5/2/2021,5,10,2935,121,94
5/3/2021,5,11,3712,123,91
5/4/2021,5,10,3200,126,94
5/5/2021,5,13,3323,112,94
5/6/2021,5,20,3369,141,92
5/7/2021,5,18,2870,120,91
5/8/2021,5,22,3443,116,97
5/9/2021,5,12,3164,114,92
5/10/2021,5,17,2970,114,94
5/11/2021,5,18,2696,112,95
5/12/2021,5,17,3491,119,92
5/13/2021,5,18,3800,136,92
5/14/2021,5,11,2717,105,91
5/15/2021,5,18,3328,109,95
5/16/2021,5,12,2942,119,95
5/17/2021,5,17,3203,109,97
5/18/2021,5,17,3437,113,91
5/19/2021,5,15,2972,125,93
5/20/2021,5,21,3297,105,95
5/21/2021,5,17,2820,109,97
5/22/2021,5,20,3211,109,95
5/23/2021,5,8,3236,135,93
5/24/2021,5,11,2692,130,96
5/25/2021,5,17,2606,124,95
5/26/2021,5,13,2813,112,92
5/27/2021,5,10,3242,118,92
5/28/2021,5,22,3692,135,93
5/29/2021,5,15,2534,117,93
5/30/2021,5,8,2532,117,91
5/31/2021,5,23,3094,119,92
6/1/2021,5,13,3152,110,94
6/2/2021,5,19,2519,121,92
6/3/2021,5,16,3727,129,96
6/4/2021,5,12,3216,114,97
6/5/2021,5,23,2869,120,93
6/6/2021,5,18,2707,123,96
6/7/2021,5,18,2731,128,97
6/8/2021,5,21,2761,121,94
6/9/2021,5,17,3442,131,95
6/10/2021,5,26,3263,114,95
6/11/2021,5,28,2867,129,95
6/12/2021,5,29,3125,113,96
6/13/2021,5,18,3651,120,91
6/14/2021,5,22,3428,129,92
6/15/2021,5,16,3251,114,92
6/16/2021,5,25,3618,141,92
6/17/2021,5,22,3656,135,97
6/18/2021,5,20,2502,120,97
6/19/2021,5,26,2935,108,95
6/20/2021,5,10,3477,112,91
6/21/2021,5,24,2676,103,96
6/22/2021,5,15,3460,116,93
6/23/2021,5,17,3280,125,91
6/24/2021,5,27,2501,111,91
6/25/2021,5,23,3231,117,93
6/26/2021,5,25,2574,133,96
6/27/2021,5,17,2807,138,91
6/28/2021,5,22,3406,130,94
6/29/2021,5,20,3588,135,94
6/30/2021,5,17,2998,138,91
7/1/2021,5,19,3551,136,92
7/2/2021,5,14,2996,123,96
7/3/2021,5,36,2764,141,92
7/4/2021,5,16,3664,103,93
7/5/2021,5,17,2991,114,95
7/6/2021,5,12,2615,136,97
7/7/2021,5,18,3296,117,91
7/8/2021,5,17,2722,128,96
7/9/2021,5,25,2741,123,92
7/10/2021,5,23,2996,142,96
7/11/2021,5,24,2583,121,96
7/12/2021,5,20,3008,135,91
7/13/2021,5,19,3687,131,96
7/14/2021,5,20,3737,119,95
7/15/2021,5,28,3107,141,95
7/16/2021,5,23,2629,140,94
7/17/2021,5,24,3528,133,92
7/18/2021,5,15,2505,133,95
7/19/2021,5,13,3511,139,91
7/20/2021,5,17,2766,106,93
7/21/2021,5,22,3783,129,97
7/22/2021,5,26,3052,128,92
7/23/2021,5,15,3358,137,94
7/24/2021,5,29,2537,118,96
7/25/2021,5,10,2946,125,97
7/26/2021,5,20,3008,113,93
7/27/2021,5,17,3761,120,94
7/28/2021,5,18,2932,105,91
7/29/2021,5,15,3513,138,93
7/30/2021,5,32,2702,136,96
7/31/2021,5,25,3046,123,96
8/1/2021,5,16,3163,140,91
8/2/2021,5,18,2522,111,93
8/3/2021,5,16,3741,105,93
8/4/2021,5,15,2697,126,97
8/5/2021,5,21,2713,135,97
8/6/2021,5,19,2557,124,93
8/7/2021,5,19,2908,107,97
8/8/2021,5,14,2964,105,97
8/9/2021,5,16,2941,119,94
8/10/2021,5,19,3691,120,92
8/11/2021,5,27,2831,138,96
8/12/2021,5,16,2527,128,93
8/13/2021,5,23,2867,142,97
8/14/2021,5,23,2582,124,91
8/15/2021,5,11,2535,124,97
8/16/2021,5,12,2958,123,97
8/17/2021,5,9,3734,125,93
8/18/2021,5,19,3506,107,93
8/19/2021,5,14,3093,107,96
8/20/2021,5,12,3702,140,91
8/21/2021,5,19,2646,121,95
8/22/2021,5,18,3050,126,97
8/23/2021,5,18,3272,125,92
8/24/2021,5,21,2665,113,96
8/25/2021,5,15,2523,124,96
8/26/2021,5,19,3566,109,94
8/27/2021,5,14,2923,139,95
8/28/2021,5,25,2721,105,97
8/29/2021,5,8,3767,115,95
8/30/2021,5,19,3361,141,94
8/31/2021,5,21,3068,128,96
9/1/2021,5,19,2814,104,91
9/2/2021,5,14,2661,126,93
9/3/2021,5,14,3459,142,94
9/4/2021,5,18,3716,125,91
9/5/2021,5,8,2895,123,93
9/6/2021,5,19,3583,133,94
9/7/2021,5,13,2936,113,92
9/8/2021,5,19,3189,132,95
9/9/2021,5,13,2915,119,93
9/10/2021,5,22,2668,109,95
9/11/2021,5,14,3410,104,96
9/12/2021,5,20,3197,120,93
9/13/2021,5,15,2993,111,95
9/14/2021,5,13,2552,132,92
9/15/2021,5,15,2730,139,97
9/16/2021,5,17,3663,133,93
9/17/2021,5,22,2591,110,97
9/18/2021,5,18,3228,103,95
9/19/2021,5,17,3685,107,97
9/20/2021,5,13,2579,113,96
9/21/2021,5,14,3359,122,91
9/22/2021,5,20,3643,133,97
9/23/2021,5,11,2543,124,94
9/24/2021,5,16,3569,113,94
9/25/2021,5,20,3779,131,93
9/26/2021,5,10,3562,128,91
9/27/2021,5,22,2691,104,94
9/28/2021,5,10,3126,134,97
9/29/2021,5,13,2750,112,94
9/30/2021,5,27,3745,123,92
10/1/2021,5,29,2758,115,96
10/2/2021,5,22,2582,112,91
10/3/2021,5,8,3549,130,95
10/4/2021,5,12,2735,104,93
10/5/2021,5,18,3607,142,93
10/6/2021,5,18,3213,109,91
10/7/2021,5,11,2643,104,93
10/8/2021,5,17,3426,138,97
10/9/2021,5,14,2764,116,94
10/10/2021,5,13,3003,118,91
10/11/2021,5,13,3059,140,97
10/12/2021,5,16,3007,126,93
10/13/2021,5,11,3419,140,97
10/14/2021,5,18,2774,124,95
10/15/2021,5,17,3466,130,96
10/16/2021,5,17,3230,137,94
10/17/2021,5,14,2522,104,96
10/18/2021,5,18,3002,113,93
10/19/2021,5,14,3344,135,96
10/20/2021,5,10,3699,118,95
10/21/2021,5,7,3263,112,96
10/22/2021,5,16,3419,116,93
10/23/2021,5,18,2989,139,91
10/24/2021,5,11,3016,123,91
10/25/2021,5,16,3540,122,92
10/26/2021,5,19,3479,114,97
10/27/2021,5,8,3362,108,91
10/28/2021,5,15,3272,130,93
10/29/2021,5,12,3150,135,94
10/30/2021,5,19,3472,113,95
10/31/2021,5,13,3400,109,92
11/1/2021,5,14,3566,142,96
11/2/2021,5,10,3534,113,97
11/3/2021,5,16,3079,109,93
11/4/2021,5,14,3271,106,94
11/5/2021,5,23,3573,111,92
11/6/2021,5,22,3195,128,96
11/7/2021,5,18,3347,123,97
11/8/2021,5,15,3038,109,92
11/9/2021,5,16,2533,106,96
11/10/2021,5,15,2955,120,91
11/11/2021,5,21,3479,110,94
11/12/2021,5,15,3773,105,92
11/13/2021,5,19,2951,117,95
11/14/2021,5,12,3697,142,97
11/15/2021,5,15,3759,129,95
11/16/2021,5,18,3361,107,96
11/17/2021,5,12,2640,114,91
11/18/2021,5,10,3192,115,92
11/19/2021,5,16,2503,119,96
11/20/2021,5,22,3744,131,94
11/21/2021,5,13,3574,132,92
11/22/2021,5,18,2645,121,96
11/23/2021,5,13,3454,105,93
11/24/2021,5,14,2637,105,96
11/25/2021,5,13,3528,122,95
11/26/2021,5,21,3350,104,92
11/27/2021,5,21,3125,117,93
11/28/2021,5,11,2688,136,94
11/29/2021,5,14,3280,114,96
11/30/2021,5,10,3487,125,92
12/1/2021,5,10,3600,118,97
12/2/2021,5,9,3470,104,91
12/3/2021,5,9,3249,115,92
12/4/2021,5,9,3680,140,93
12/5/2021,5,8,3458,115,91
12/6/2021,5,16,3011,108,96
12/7/2021,5,12,3549,138,95
12/8/2021,5,12,2632,137,92
12/9/2021,5,10,2913,133,97
12/10/2021,5,16,3794,108,97
12/11/2021,5,13,2925,106,93
12/12/2021,5,8,3746,110,91
12/13/2021,5,10,3136,135,97
12/14/2021,5,11,3562,141,91
12/15/2021,5,4,3394,114,91
12/16/2021,5,4,3477,108,95
12/17/2021,5,11,2586,105,92
12/18/2021,5,10,3271,141,97
12/19/2021,5,8,2917,111,96
12/20/2021,5,12,2805,115,97
12/21/2021,5,5,2979,122,97
12/22/2021,5,5,3438,123,96
12/23/2021,5,15,3251,138,94
12/24/2021,5,10,3592,118,95
12/25/2021,5,9,3421,134,96
12/26/2021,5,7,3465,119,97
12/27/2021,5,5,3756,138,91
12/28/2021,5,14,3302,110,92
12/29/2021,5,9,3388,137,91
12/30/2021,5,14,3497,134,91
12/31/2021,5,14,2687,125,94
1/1/2022,5,5,3300,118,93
1/2/2022,5,10,3758,136,93
1/3/2022,5,10,3346,133,91
1/4/2022,5,6,3617,124,94
1/5/2022,5,11,2935,105,91
1/6/2022,5,12,3037,122,92
1/7/2022,5,24,3416,125,96
1/8/2022,5,5,2981,141,96
1/9/2022,5,7,3000,122,91
1/10/2022,5,6,2738,135,91
1/11/2022,5,9,3291,114,95
1/12/2022,5,9,2762,113,94
1/13/2022,5,14,3329,117,95
1/14/2022,5,15,2665,142,91
1/15/2022,5,18,2736,122,93
1/16/2022,5,10,3439,126,92
1/17/2022,5,8,3710,142,92
1/18/2022,5,11,2535,133,95
1/19/2022,5,11,2748,135,93
1/20/2022,5,10,3685,111,96
1/21/2022,5,12,2787,105,95
1/22/2022,5,13,3220,123,92
1/23/2022,5,11,2960,115,94
1/24/2022,5,11,2978,115,94
1/25/2022,5,15,3750,126,94
1/26/2022,5,11,3261,137,96
1/27/2022,5,18,3234,117,95
1/28/2022,5,15,3153,111,92
1/29/2022,5,14,3504,114,94
1/30/2022,5,10,3642,116,97
1/31/2022,5,9,3174,124,95
2/1/2022,5,12,3320,131,95
2/2/2022,5,12,2958,123,94
2/3/2022,5,13,3618,119,94
2/4/2022,5,11,2738,133,92
2/5/2022,5,16,2551,107,91
2/6/2022,5,8,3482,133,97
2/7/2022,5,10,3511,110,95
2/8/2022,5,10,3757,129,96
2/9/2022,5,12,3435,118,97
2/10/2022,5,14,3744,137,96
2/11/2022,5,18,3762,139,93
2/12/2022,5,21,3696,136,96
2/13/2022,5,9,2790,136,97
2/14/2022,5,11,3181,123,95
2/15/2022,5,14,3760,120,94
2/16/2022,5,13,3236,129,96
2/17/2022,5,7,2618,125,95
2/18/2022,5,15,3238,124,94
2/19/2022,5,11,2882,122,96
2/20/2022,5,8,3675,124,96
2/21/2022,5,6,3455,128,92
2/22/2022,5,12,2720,140,92
2/23/2022,5,11,3756,125,96
2/24/2022,5,11,2531,131,91
2/25/2022,5,9,3432,108,93
2/26/2022,5,12,2840,128,91
2/27/2022,5,7,2610,121,91
2/28/2022,5,8,3278,141,93
3/1/2022,5,13,2589,111,91
3/2/2022,5,13,3698,111,93
3/3/2022,5,13,3088,121,96
3/4/2022,5,13,3064,104,94
3/5/2022,5,14,3484,105,97
3/6/2022,5,8,2830,105,93
3/7/2022,5,18,2747,139,94
3/8/2022,5,18,3338,110,97
3/9/2022,5,14,3623,120,96
3/10/2022,5,7,3153,127,92
3/11/2022,5,18,3011,106,93
3/12/2022,5,23,3406,111,94
3/13/2022,5,11,2954,140,93
3/14/2022,5,10,3230,116,94
3/15/2022,5,8,3563,121,91
3/16/2022,5,17,3033,106,94
3/17/2022,5,9,3046,116,93
3/18/2022,5,18,3557,107,92
3/19/2022,5,21,3019,129,95
3/20/2022,5,8,2776,124,97
3/21/2022,5,17,3580,126,97
3/22/2022,5,16,2883,105,96
3/23/2022,5,12,3686,107,96
3/24/2022,5,14,3533,133,96
3/25/2022,5,15,3420,112,95
3/26/2022,5,15,3236,140,93
3/27/2022,5,3,3301,120,91
3/28/2022,5,16,2629,119,97
3/29/2022,5,11,3469,114,97
3/30/2022,5,12,2600,140,97
3/31/2022,5,18,3326,121,94
4/1/2022,5,17,3738,128,94
4/2/2022,5,18,2659,127,92
4/3/2022,5,10,3771,118,95
4/4/2022,5,10,3403,127,95
4/5/2022,5,13,3700,106,93
4/6/2022,5,16,2751,110,93
4/7/2022,5,19,2879,132,97
4/8/2022,5,17,2975,110,96
4/9/2022,5,22,3044,120,94
4/10/2022,5,13,3207,128,93
4/11/2022,5,28,2891,111,96
4/12/2022,5,14,3348,142,94
4/13/2022,5,26,3111,125,97
4/14/2022,5,20,3370,105,92
4/15/2022,5,25,3382,128,96
4/16/2022,5,20,2589,128,94
4/17/2022,5,7,3751,109,93
4/18/2022,5,17,2514,122,96
4/19/2022,5,22,3562,135,91
4/20/2022,5,18,3138,124,91
4/21/2022,5,16,3534,140,96
4/22/2022,5,15,3455,109,91
4/23/2022,5,17,2777,118,92
4/24/2022,5,11,3714,121,95
4/25/2022,5,13,2766,125,96
4/26/2022,5,14,3678,112,96
4/27/2022,5,20,2756,129,91
4/28/2022,5,14,2514,138,92
4/29/2022,5,20,3283,120,96
4/30/2022,5,12,3743,118,96
5/1/2022,5,12,2547,130,91
5/2/2022,5,11,3398,109,93
5/3/2022,5,14,3720,132,94
5/4/2022,5,19,3371,103,91
5/5/2022,5,17,2866,139,97
5/6/2022,5,24,2750,105,95
5/7/2022,5,27,3083,133,94
5/8/2022,5,25,2607,123,95
5/9/2022,5,12,3764,112,96
5/10/2022,5,13,3797,118,92
5/11/2022,5,11,3319,140,92
5/12/2022,5,24,3786,105,95
5/13/2022,5,19,2694,114,94
5/14/2022,5,21,3106,117,95
5/15/2022,5,13,2617,137,94
5/16/2022,5,16,3041,129,96
5/17/2022,5,16,3790,128,94
5/18/2022,5,13,2770,131,91
5/19/2022,5,20,3214,123,92
5/20/2022,5,31,3551,138,94
5/21/2022,5,31,3473,133,94
5/22/2022,5,10,2649,108,94
5/23/2022,5,13,3665,108,92
5/24/2022,5,17,2876,139,94
5/25/2022,5,21,2970,113,91
5/26/2022,5,20,2606,128,91
5/27/2022,5,24,2565,105,92
5/28/2022,5,25,3132,116,94
5/29/2022,5,24,3500,140,91
5/30/2022,5,15,3105,140,94
5/31/2022,5,18,3673,126,96
6/1/2022,5,13,3153,109,97
6/2/2022,5,25,2761,139,95
6/3/2022,5,12,2792,139,96
6/4/2022,5,21,3220,122,91
6/5/2022,5,19,3191,106,97
6/6/2022,5,18,3302,119,91
6/7/2022,5,19,2947,138,94
6/8/2022,5,14,3217,137,95
6/9/2022,5,25,3144,127,93
6/10/2022,5,17,3778,126,94
6/11/2022,5,24,3103,116,92
6/12/2022,5,14,2985,125,93
6/13/2022,5,21,2957,114,97
6/14/2022,5,17,3450,110,91
6/15/2022,5,18,2564,108,93
6/16/2022,5,18,3770,117,97
6/17/2022,5,28,2613,120,93
6/18/2022,5,25,2912,137,96
6/19/2022,5,11,2753,138,91
6/20/2022,5,16,3470,111,94
6/21/2022,5,23,2722,138,93
6/22/2022,5,21,3198,137,96
6/23/2022,5,20,3711,106,96
6/24/2022,5,20,3573,123,95
6/25/2022,5,23,3764,103,97
6/26/2022,5,15,3608,125,97
6/27/2022,5,19,2945,137,94
6/28/2022,5,18,2509,136,94
6/29/2022,5,17,3309,112,97
6/30/2022,5,20,2883,108,96
7/1/2022,5,30,3731,117,92
7/2/2022,5,24,3193,118,96
7/3/2022,5,14,2738,136,94
7/4/2022,5,13,2634,141,92
7/5/2022,5,15,2729,125,92
7/6/2022,5,26,3642,116,91
7/7/2022,5,17,3735,110,96
7/8/2022,5,30,2975,104,92
7/9/2022,5,25,2895,114,94
7/10/2022,5,17,3262,125,96
7/11/2022,5,22,3309,103,92
7/12/2022,5,21,3101,123,96
7/13/2022,5,26,3191,116,96
7/14/2022,5,16,3170,118,94
7/15/2022,5,27,2990,122,92
7/16/2022,5,19,3156,141,93
7/17/2022,5,15,3249,136,95
7/18/2022,5,17,3169,129,93
7/19/2022,5,20,2682,119,92
7/20/2022,5,17,3792,110,91
7/21/2022,5,33,2667,103,97
7/22/2022,5,30,3561,137,92
7/23/2022,5,22,3700,103,94
7/24/2022,5,13,3013,121,91
7/25/2022,5,10,2997,134,91
7/26/2022,5,14,3141,120,91
7/27/2022,5,23,3535,109,92
7/28/2022,5,16,2872,113,95
7/29/2022,5,24,2740,119,93
7/30/2022,5,17,2870,137,93
7/31/2022,5,16,3220,104,96
8/1/2022,5,11,3162,104,95
8/2/2022,5,13,2562,110,97
8/3/2022,5,22,2679,114,95
8/4/2022,5,18,3093,141,92
8/5/2022,5,10,3106,105,97
8/6/2022,5,22,3307,119,94
8/7/2022,5,17,3434,122,97
8/8/2022,5,9,2709,118,93
8/9/2022,5,11,2658,135,93
8/10/2022,5,11,3221,112,95
8/11/2022,5,16,2989,110,94
8/12/2022,5,24,3682,111,91
8/13/2022,5,27,3101,106,96
8/14/2022,5,14,2671,119,97
8/15/2022,5,22,3581,137,96
8/16/2022,5,14,3513,103,96
8/17/2022,5,12,3119,138,93
8/18/2022,5,18,2598,114,94
8/19/2022,5,19,3066,127,94
8/20/2022,5,17,2584,126,96
8/21/2022,5,15,3505,140,96
8/22/2022,5,15,2847,121,97
8/23/2022,5,21,2748,136,91
8/24/2022,5,10,3263,113,92
8/25/2022,5,11,3203,121,96
8/26/2022,5,21,3243,124,96
8/27/2022,5,22,2815,106,92
8/28/2022,5,10,2516,120,96
8/29/2022,5,12,3671,141,94
8/30/2022,5,17,3549,135,95
8/31/2022,5,14,3604,132,91
9/1/2022,5,16,3440,120,93
9/2/2022,5,21,3777,137,96
9/3/2022,5,17,3376,105,96
9/4/2022,5,17,3466,104,95
9/5/2022,5,21,3516,127,94
9/6/2022,5,9,2750,130,93
9/7/2022,5,15,3444,142,96
9/8/2022,5,18,3353,116,93
9/9/2022,5,18,2567,142,91
9/10/2022,5,16,2638,119,92
9/11/2022,5,13,3754,104,94
9/12/2022,5,18,2829,138,96
9/13/2022,5,16,2770,131,96
9/14/2022,5,25,2695,141,93
9/15/2022,5,13,3116,119,94
9/16/2022,5,21,3598,136,97
9/17/2022,5,18,3127,110,91
9/18/2022,5,13,3018,129,94
9/19/2022,5,17,3339,133,92
9/20/2022,5,18,3382,103,92
9/21/2022,5,15,3503,110,94
9/22/2022,5,20,3546,139,94
9/23/2022,5,16,2760,130,95
9/24/2022,5,20,2909,139,93
9/25/2022,5,11,2795,108,92
9/26/2022,5,10,2754,140,91
9/27/2022,5,13,3416,129,96
9/28/2022,5,15,3278,128,91
9/29/2022,5,18,3652,140,91
9/30/2022,5,8,3654,108,95
10/1/2022,5,9,3538,118,91
10/2/2022,5,4,3068,104,94
10/3/2022,5,24,3567,137,97
10/4/2022,5,18,2576,117,94
10/5/2022,5,22,2782,131,94
10/6/2022,5,9,3085,128,95
10/7/2022,5,14,3245,120,92
10/8/2022,5,19,3109,113,95
10/9/2022,5,11,3684,122,94
10/10/2022,5,18,3535,106,92
10/11/2022,5,18,2942,124,92
10/12/2022,5,16,2635,104,92
10/13/2022,5,13,3405,141,91
10/14/2022,5,15,3101,132,97
10/15/2022,5,17,2926,132,95
10/16/2022,5,5,3234,116,94
10/17/2022,5,17,2768,134,96
10/18/2022,5,17,2968,121,91
10/19/2022,5,15,2956,113,95
10/20/2022,5,12,3243,108,93
10/21/2022,5,23,3574,110,95
10/22/2022,5,20,2664,131,92
10/23/2022,5,12,2931,113,93
10/24/2022,5,15,2747,137,95
10/25/2022,5,16,2902,103,94
10/26/2022,5,18,3525,114,92
10/27/2022,5,14,3653,114,94
10/28/2022,5,27,3145,141,96
10/29/2022,5,20,3358,131,91
10/30/2022,5,9,3634,117,96
10/31/2022,5,21,2678,121,92
11/1/2022,5,17,2614,111,92
11/2/2022,5,12,3621,117,96
11/3/2022,5,25,3614,125,92
11/4/2022,5,12,3353,129,95
11/5/2022,5,22,3673,136,97
11/6/2022,5,16,2555,113,95
11/7/2022,5,15,2904,133,95
11/8/2022,5,21,2959,136,96
11/9/2022,5,23,3375,142,96
11/10/2022,5,14,3106,133,91
11/11/2022,5,20,2874,107,95
11/12/2022,5,14,2984,139,91
11/13/2022,5,9,2728,124,95
11/14/2022,5,17,3555,115,97
11/15/2022,5,13,3121,129,94
11/16/2022,5,14,2898,140,95
11/17/2022,5,17,2975,140,96
11/18/2022,5,10,2507,129,97
11/19/2022,5,18,2828,104,92
11/20/2022,5,11,3751,137,93
11/21/2022,5,22,3062,114,91
11/22/2022,5,13,2633,107,93
11/23/2022,5,17,3057,139,96
11/24/2022,5,12,2643,124,97
11/25/2022,5,26,2515,141,97
11/26/2022,5,19,3416,107,97
11/27/2022,5,12,3726,116,92
11/28/2022,5,15,2957,106,97
11/29/2022,5,14,3627,123,91
11/30/2022,5,13,3274,135,91
12/1/2022,5,16,3238,114,94
12/2/2022,5,12,3371,110,92
12/3/2022,5,16,2812,136,94
12/4/2022,5,9,2710,118,96
12/5/2022,5,13,3719,137,91
12/6/2022,5,11,3002,135,97
12/7/2022,5,15,3451,109,92
12/8/2022,5,12,3239,105,91
12/9/2022,5,16,3280,110,94
12/10/2022,5,22,3125,119,93
12/11/2022,5,10,2570,134,93
12/12/2022,5,16,2955,111,93
12/13/2022,5,9,3171,107,93
12/14/2022,5,17,3640,116,91
12/15/2022,5,15,2553,131,91
12/16/2022,5,17,3555,138,91
12/17/2022,5,15,3092,125,96
12/18/2022,5,9,3519,123,93
12/19/2022,5,6,2836,111,97
12/20/2022,5,9,3498,104,95
12/21/2022,5,9,3420,127,94
12/22/2022,5,13,3171,116,94
12/23/2022,5,19,3056,122,92
12/24/2022,5,10,3792,128,92
12/25/2022,5,6,3269,127,94
12/26/2022,5,11,2713,124,93
12/27/2022,5,9,3701,113,96
12/28/2022,5,14,3631,104,97
12/29/2022,5,14,2676,142,93
12/30/2022,5,5,2713,119,93
12/31/2022,5,15,2703,128,97
1/1/2018,5,5,2655,104,95
1/2/2018,5,8,3578,117,92
1/3/2018,5,9,3680,136,95
1/4/2018,5,4,3290,141,91
1/5/2018,5,9,2715,128,95
1/6/2018,5,9,2790,120,97
1/7/2018,5,6,2946,107,91
1/8/2018,5,5,3540,118,92
1/9/2018,5,6,3316,114,92
1/10/2018,5,8,3401,108,96
1/11/2018,5,6,3515,119,91
1/12/2018,5,8,3617,127,93
1/13/2018,5,7,3575,141,95
1/14/2018,5,6,3349,132,92
1/15/2018,5,5,3053,122,94
