date,warehouse,item,units,sales
11/18/2022,5,5,18,1080
11/19/2022,5,5,24,1440
11/20/2022,5,5,12,720
11/21/2022,5,5,9,540
11/22/2022,5,5,15,900
11/23/2022,5,5,13,780
11/24/2022,5,5,28,1680
11/25/2022,5,5,25,1500
11/26/2022,5,5,18,1080
11/27/2022,5,5,16,960
11/28/2022,5,5,16,960
11/29/2022,5,5,10,600
11/30/2022,5,5,19,1140
12/1/2022,5,5,12,720
12/2/2022,5,5,17,1020
12/3/2022,5,5,20,1200
12/4/2022,5,5,12,720
12/5/2022,5,5,11,660
12/6/2022,5,5,11,660
12/7/2022,5,5,17,1020
12/8/2022,5,5,14,840
12/9/2022,5,5,15,900
12/10/2022,5,5,13,780
12/11/2022,5,5,8,480
12/12/2022,5,5,11,660
12/13/2022,5,5,14,840
12/14/2022,5,5,7,420
12/15/2022,5,5,14,840
12/16/2022,5,5,12,720
12/17/2022,5,5,16,960
12/18/2022,5,5,12,720
12/19/2022,5,5,11,660
12/20/2022,5,5,14,840
12/21/2022,5,5,13,780
12/22/2022,5,5,9,540
12/23/2022,5,5,18,1080
12/24/2022,5,5,10,600
12/25/2022,5,5,7,420
12/26/2022,5,5,14,840
12/27/2022,5,5,16,960
12/28/2022,5,5,10,600
12/29/2022,5,5,13,780
12/30/2022,5,5,11,660
12/31/2022,5,5,17,1020
1/1/2018,6,5,4,240
1/2/2018,6,5,9,540
1/3/2018,6,5,10,600
1/4/2018,6,5,5,300
1/5/2018,6,5,8,480
1/6/2018,6,5,7,420
1/7/2018,6,5,3,180
1/8/2018,6,5,5,300
1/9/2018,6,5,6,360
1/10/2018,6,5,11,660
1/11/2018,6,5,2,120
1/12/2018,6,5,9,540
1/13/2018,6,5,10,600
1/14/2018,6,5,11,660
1/15/2018,6,5,9,540
1/16/2018,6,5,7,420
1/17/2018,6,5,5,300
1/18/2018,6,5,6,360
1/19/2018,6,5,13,780
1/20/2018,6,5,9,540
1/21/2018,6,5,4,240
1/22/2018,6,5,6,360
1/23/2018,6,5,7,420
1/24/2018,6,5,10,600
1/25/2018,6,5,6,360
1/26/2018,6,5,11,660
1/27/2018,6,5,14,840
1/28/2018,6,5,7,420
1/29/2018,6,5,7,420
1/30/2018,6,5,5,300
1/31/2018,6,5,8,480
2/1/2018,6,5,9,540
2/2/2018,6,5,9,540
2/3/2018,6,5,11,660
2/4/2018,6,5,7,420
2/5/2018,6,5,9,540
2/6/2018,6,5,5,300
2/7/2018,6,5,9,540
2/8/2018,6,5,12,720
2/9/2018,6,5,10,600
2/10/2018,6,5,6,360
2/11/2018,6,5,7,420
2/12/2018,6,5,5,300
2/13/2018,6,5,10,600
2/14/2018,6,5,8,480
2/15/2018,6,5,11,660
2/16/2018,6,5,13,780
2/17/2018,6,5,11,660
2/18/2018,6,5,8,480
2/19/2018,6,5,4,240
2/20/2018,6,5,5,300
2/21/2018,6,5,11,660
2/22/2018,6,5,8,480
2/23/2018,6,5,13,780
2/24/2018,6,5,8,480
2/25/2018,6,5,9,540
2/26/2018,6,5,10,600
2/27/2018,6,5,5,300
2/28/2018,6,5,15,900
3/1/2018,6,5,20,1200
3/2/2018,6,5,5,300
3/3/2018,6,5,13,780
3/4/2018,6,5,9,540
3/5/2018,6,5,9,540
3/6/2018,6,5,15,900
3/7/2018,6,5,11,660
3/8/2018,6,5,11,660
3/9/2018,6,5,14,840
3/10/2018,6,5,14,840
3/11/2018,6,5,14,840
3/12/2018,6,5,10,600
3/13/2018,6,5,11,660
3/14/2018,6,5,10,600
3/15/2018,6,5,15,900
3/16/2018,6,5,10,600
3/17/2018,6,5,8,480
3/18/2018,6,5,5,300
3/19/2018,6,5,8,480
3/20/2018,6,5,7,420
3/21/2018,6,5,9,540
3/22/2018,6,5,11,660
3/23/2018,6,5,11,660
3/24/2018,6,5,12,720
3/25/2018,6,5,10,600
3/26/2018,6,5,8,480
3/27/2018,6,5,13,780
3/28/2018,6,5,9,540
3/29/2018,6,5,11,660
3/30/2018,6,5,16,960
3/31/2018,6,5,8,480
4/1/2018,6,5,13,780
4/2/2018,6,5,6,360
4/3/2018,6,5,14,840
4/4/2018,6,5,13,780
4/5/2018,6,5,13,780
4/6/2018,6,5,18,1080
4/7/2018,6,5,11,660
4/8/2018,6,5,9,540
4/9/2018,6,5,11,660
4/10/2018,6,5,9,540
4/11/2018,6,5,17,1020
4/12/2018,6,5,11,660
4/13/2018,6,5,8,480
4/14/2018,6,5,15,900
4/15/2018,6,5,8,480
4/16/2018,6,5,9,540
4/17/2018,6,5,7,420
4/18/2018,6,5,13,780
4/19/2018,6,5,16,960
4/20/2018,6,5,9,540
4/21/2018,6,5,14,840
4/22/2018,6,5,7,420
4/23/2018,6,5,6,360
4/24/2018,6,5,8,480
4/25/2018,6,5,14,840
4/26/2018,6,5,9,540
4/27/2018,6,5,18,1080
4/28/2018,6,5,21,1260
4/29/2018,6,5,16,960
4/30/2018,6,5,11,660
5/1/2018,6,5,12,720
5/2/2018,6,5,8,480
5/3/2018,6,5,7,420
5/4/2018,6,5,9,540
5/5/2018,6,5,15,900
5/6/2018,6,5,11,660
5/7/2018,6,5,11,660
5/8/2018,6,5,11,660
5/9/2018,6,5,15,900
5/10/2018,6,5,14,840
5/11/2018,6,5,13,780
5/12/2018,6,5,8,480
5/13/2018,6,5,13,780
5/14/2018,6,5,15,900
5/15/2018,6,5,11,660
5/16/2018,6,5,20,1200
5/17/2018,6,5,17,1020
5/18/2018,6,5,13,780
5/19/2018,6,5,13,780
5/20/2018,6,5,14,840
5/21/2018,6,5,14,840
5/22/2018,6,5,6,360
5/23/2018,6,5,11,660
5/24/2018,6,5,14,840
5/25/2018,6,5,12,720
5/26/2018,6,5,13,780
5/27/2018,6,5,10,600
5/28/2018,6,5,11,660
5/29/2018,6,5,3,180
5/30/2018,6,5,13,780
5/31/2018,6,5,12,720
6/1/2018,6,5,20,1200
6/2/2018,6,5,17,1020
6/3/2018,6,5,7,420
6/4/2018,6,5,14,840
6/5/2018,6,5,12,720
6/6/2018,6,5,18,1080
6/7/2018,6,5,11,660
6/8/2018,6,5,17,1020
6/9/2018,6,5,16,960
6/10/2018,6,5,5,300
6/11/2018,6,5,11,660
6/12/2018,6,5,24,1440
6/13/2018,6,5,13,780
6/14/2018,6,5,14,840
6/15/2018,6,5,18,1080
6/16/2018,6,5,17,1020
6/17/2018,6,5,12,720
6/18/2018,6,5,12,720
6/19/2018,6,5,10,600
6/20/2018,6,5,18,1080
6/21/2018,6,5,9,540
6/22/2018,6,5,14,840
6/23/2018,6,5,20,1200
6/24/2018,6,5,9,540
6/25/2018,6,5,10,600
6/26/2018,6,5,14,840
6/27/2018,6,5,16,960
6/28/2018,6,5,16,960
6/29/2018,6,5,16,960
6/30/2018,6,5,18,1080
7/1/2018,6,5,12,720
7/2/2018,6,5,26,1560
7/3/2018,6,5,20,1200
7/4/2018,6,5,11,660
7/5/2018,6,5,15,900
7/6/2018,6,5,18,1080
7/7/2018,6,5,15,900
7/8/2018,6,5,11,660
7/9/2018,6,5,15,900
7/10/2018,6,5,7,420
7/11/2018,6,5,13,780
7/12/2018,6,5,11,660
7/13/2018,6,5,26,1560
7/14/2018,6,5,21,1260
7/15/2018,6,5,8,480
7/16/2018,6,5,15,900
7/17/2018,6,5,9,540
7/18/2018,6,5,9,540
7/19/2018,6,5,18,1080
7/20/2018,6,5,19,1140
7/21/2018,6,5,17,1020
7/22/2018,6,5,10,600
7/23/2018,6,5,20,1200
7/24/2018,6,5,20,1200
7/25/2018,6,5,13,780
7/26/2018,6,5,19,1140
7/27/2018,6,5,15,900
7/28/2018,6,5,14,840
7/29/2018,6,5,16,960
7/30/2018,6,5,8,480
7/31/2018,6,5,12,720
8/1/2018,6,5,7,420
8/2/2018,6,5,15,900
8/3/2018,6,5,12,720
8/4/2018,6,5,9,540
8/5/2018,6,5,14,840
8/6/2018,6,5,12,720
8/7/2018,6,5,12,720
8/8/2018,6,5,9,540
8/9/2018,6,5,15,900
8/10/2018,6,5,16,960
8/11/2018,6,5,13,780
8/12/2018,6,5,19,1140
8/13/2018,6,5,9,540
8/14/2018,6,5,13,780
8/15/2018,6,5,13,780
8/16/2018,6,5,11,660
8/17/2018,6,5,17,1020
8/18/2018,6,5,21,1260
8/19/2018,6,5,8,480
8/20/2018,6,5,10,600
8/21/2018,6,5,5,300
8/22/2018,6,5,19,1140
8/23/2018,6,5,15,900
8/24/2018,6,5,15,900
8/25/2018,6,5,18,1080
8/26/2018,6,5,13,780
8/27/2018,6,5,18,1080
8/28/2018,6,5,15,900
8/29/2018,6,5,11,660
8/30/2018,6,5,13,780
8/31/2018,6,5,11,660
9/1/2018,6,5,12,720
9/2/2018,6,5,14,840
9/3/2018,6,5,11,660
9/4/2018,6,5,15,900
9/5/2018,6,5,17,1020
9/6/2018,6,5,13,780
9/7/2018,6,5,19,1140
9/8/2018,6,5,15,900
9/9/2018,6,5,12,720
9/10/2018,6,5,16,960
9/11/2018,6,5,9,540
9/12/2018,6,5,13,780
9/13/2018,6,5,16,960
9/14/2018,6,5,17,1020
9/15/2018,6,5,13,780
9/16/2018,6,5,13,780
9/17/2018,6,5,11,660
9/18/2018,6,5,16,960
9/19/2018,6,5,11,660
9/20/2018,6,5,11,660
9/21/2018,6,5,13,780
9/22/2018,6,5,14,840
9/23/2018,6,5,13,780
9/24/2018,6,5,12,720
9/25/2018,6,5,11,660
9/26/2018,6,5,13,780
9/27/2018,6,5,9,540
9/28/2018,6,5,14,840
9/29/2018,6,5,12,720
9/30/2018,6,5,7,420
10/1/2018,6,5,9,540
10/2/2018,6,5,13,780
10/3/2018,6,5,8,480
10/4/2018,6,5,16,960
10/5/2018,6,5,15,900
10/6/2018,6,5,12,720
10/7/2018,6,5,8,480
10/8/2018,6,5,10,600
10/9/2018,6,5,10,600
10/10/2018,6,5,17,1020
10/11/2018,6,5,14,840
10/12/2018,6,5,16,960
10/13/2018,6,5,11,660
10/14/2018,6,5,6,360
10/15/2018,6,5,9,540
10/16/2018,6,5,8,480
10/17/2018,6,5,10,600
10/18/2018,6,5,18,1080
10/19/2018,6,5,14,840
10/20/2018,6,5,12,720
10/21/2018,6,5,8,480
10/22/2018,6,5,11,660
10/23/2018,6,5,14,840
10/24/2018,6,5,19,1140
10/25/2018,6,5,12,720
10/26/2018,6,5,17,1020
10/27/2018,6,5,11,660
10/28/2018,6,5,14,840
10/29/2018,6,5,13,780
10/30/2018,6,5,7,420
10/31/2018,6,5,8,480
11/1/2018,6,5,12,720
11/2/2018,6,5,12,720
11/3/2018,6,5,13,780
11/4/2018,6,5,6,360
11/5/2018,6,5,7,420
11/6/2018,6,5,14,840
11/7/2018,6,5,14,840
11/8/2018,6,5,16,960
11/9/2018,6,5,7,420
11/10/2018,6,5,15,900
11/11/2018,6,5,14,840
11/12/2018,6,5,10,600
11/13/2018,6,5,15,900
11/14/2018,6,5,12,720
11/15/2018,6,5,11,660
11/16/2018,6,5,9,540
11/17/2018,6,5,12,720
11/18/2018,6,5,4,240
11/19/2018,6,5,10,600
11/20/2018,6,5,7,420
11/21/2018,6,5,13,780
11/22/2018,6,5,13,780
11/23/2018,6,5,20,1200
11/24/2018,6,5,19,1140
11/25/2018,6,5,13,780
11/26/2018,6,5,12,720
11/27/2018,6,5,18,1080
11/28/2018,6,5,8,480
11/29/2018,6,5,10,600
11/30/2018,6,5,11,660
12/1/2018,6,5,8,480
12/2/2018,6,5,10,600
12/3/2018,6,5,4,240
12/4/2018,6,5,8,480
12/5/2018,6,5,7,420
12/6/2018,6,5,9,540
12/7/2018,6,5,6,360
12/8/2018,6,5,12,720
12/9/2018,6,5,10,600
12/10/2018,6,5,8,480
12/11/2018,6,5,6,360
12/12/2018,6,5,8,480
12/13/2018,6,5,8,480
12/14/2018,6,5,6,360
12/15/2018,6,5,8,480
12/16/2018,6,5,8,480
12/17/2018,6,5,4,240
12/18/2018,6,5,6,360
12/19/2018,6,5,10,600
12/20/2018,6,5,8,480
12/21/2018,6,5,8,480
12/22/2018,6,5,12,720
12/23/2018,6,5,5,300
12/24/2018,6,5,3,180
12/25/2018,6,5,12,720
12/26/2018,6,5,11,660
12/27/2018,6,5,8,480
12/28/2018,6,5,12,720
12/29/2018,6,5,9,540
12/30/2018,6,5,3,180
12/31/2018,6,5,8,480
1/1/2019,6,5,11,660
1/2/2019,6,5,6,360
1/3/2019,6,5,5,300
1/4/2019,6,5,8,480
1/5/2019,6,5,9,540
1/6/2019,6,5,3,180
1/7/2019,6,5,6,360
1/8/2019,6,5,7,420
1/9/2019,6,5,8,480
1/10/2019,6,5,10,600
1/11/2019,6,5,8,480
1/12/2019,6,5,15,900
1/13/2019,6,5,8,480
1/14/2019,6,5,14,840
1/15/2019,6,5,14,840
1/16/2019,6,5,8,480
1/17/2019,6,5,9,540
1/18/2019,6,5,7,420
1/19/2019,6,5,8,480
1/20/2019,6,5,2,120
1/21/2019,6,5,7,420
1/22/2019,6,5,7,420
1/23/2019,6,5,8,480
1/24/2019,6,5,5,300
1/25/2019,6,5,8,480
1/26/2019,6,5,5,300
1/27/2019,6,5,8,480
1/28/2019,6,5,9,540
1/29/2019,6,5,10,600
1/30/2019,6,5,14,840
1/31/2019,6,5,6,360
2/1/2019,6,5,13,780
2/2/2019,6,5,6,360
2/3/2019,6,5,2,120
2/4/2019,6,5,10,600
2/5/2019,6,5,12,720
2/6/2019,6,5,19,1140
2/7/2019,6,5,13,780
2/8/2019,6,5,12,720
2/9/2019,6,5,12,720
2/10/2019,6,5,8,480
2/11/2019,6,5,11,660
2/12/2019,6,5,5,300
2/13/2019,6,5,7,420
2/14/2019,6,5,12,720
2/15/2019,6,5,9,540
2/16/2019,6,5,13,780
2/17/2019,6,5,5,300
2/18/2019,6,5,7,420
2/19/2019,6,5,16,960
2/20/2019,6,5,6,360
2/21/2019,6,5,9,540
2/22/2019,6,5,9,540
2/23/2019,6,5,14,840
2/24/2019,6,5,4,240
2/25/2019,6,5,8,480
2/26/2019,6,5,7,420
2/27/2019,6,5,21,1260
2/28/2019,6,5,8,480
3/1/2019,6,5,13,780
3/2/2019,6,5,10,600
3/3/2019,6,5,11,660
3/4/2019,6,5,10,600
3/5/2019,6,5,13,780
3/6/2019,6,5,12,720
3/7/2019,6,5,9,540
3/8/2019,6,5,20,1200
3/9/2019,6,5,17,1020
3/10/2019,6,5,5,300
3/11/2019,6,5,7,420
3/12/2019,6,5,9,540
3/13/2019,6,5,9,540
3/14/2019,6,5,12,720
3/15/2019,6,5,14,840
3/16/2019,6,5,11,660
3/17/2019,6,5,8,480
3/18/2019,6,5,15,900
3/19/2019,6,5,11,660
3/20/2019,6,5,8,480
3/21/2019,6,5,16,960
3/22/2019,6,5,15,900
3/23/2019,6,5,13,780
3/24/2019,6,5,10,600
3/25/2019,6,5,11,660
3/26/2019,6,5,10,600
3/27/2019,6,5,10,600
3/28/2019,6,5,9,540
3/29/2019,6,5,12,720
3/30/2019,6,5,25,1500
3/31/2019,6,5,4,240
4/1/2019,6,5,9,540
4/2/2019,6,5,15,900
4/3/2019,6,5,15,900
4/4/2019,6,5,10,600
4/5/2019,6,5,17,1020
4/6/2019,6,5,16,960
4/7/2019,6,5,11,660
4/8/2019,6,5,10,600
4/9/2019,6,5,17,1020
4/10/2019,6,5,15,900
4/11/2019,6,5,15,900
4/12/2019,6,5,18,1080
4/13/2019,6,5,16,960
4/14/2019,6,5,14,840
4/15/2019,6,5,18,1080
4/16/2019,6,5,20,1200
4/17/2019,6,5,27,1620
4/18/2019,6,5,17,1020
4/19/2019,6,5,16,960
4/20/2019,6,5,23,1380
4/21/2019,6,5,9,540
4/22/2019,6,5,13,780
4/23/2019,6,5,13,780
4/24/2019,6,5,18,1080
4/25/2019,6,5,20,1200
4/26/2019,6,5,11,660
4/27/2019,6,5,15,900
4/28/2019,6,5,12,720
4/29/2019,6,5,12,720
4/30/2019,6,5,15,900
5/1/2019,6,5,21,1260
5/2/2019,6,5,15,900
5/3/2019,6,5,16,960
5/4/2019,6,5,18,1080
5/5/2019,6,5,15,900
5/6/2019,6,5,18,1080
5/7/2019,6,5,17,1020
5/8/2019,6,5,13,780
5/9/2019,6,5,20,1200
5/10/2019,6,5,20,1200
5/11/2019,6,5,12,720
5/12/2019,6,5,12,720
5/13/2019,6,5,11,660
5/14/2019,6,5,21,1260
5/15/2019,6,5,11,660
5/16/2019,6,5,18,1080
5/17/2019,6,5,22,1320
5/18/2019,6,5,26,1560
5/19/2019,6,5,12,720
5/20/2019,6,5,14,840
5/21/2019,6,5,17,1020
5/22/2019,6,5,9,540
5/23/2019,6,5,21,1260
5/24/2019,6,5,20,1200
5/25/2019,6,5,13,780
5/26/2019,6,5,11,660
5/27/2019,6,5,12,720
5/28/2019,6,5,12,720
5/29/2019,6,5,16,960
5/30/2019,6,5,9,540
5/31/2019,6,5,20,1200
6/1/2019,6,5,22,1320
6/2/2019,6,5,15,900
6/3/2019,6,5,12,720
6/4/2019,6,5,12,720
6/5/2019,6,5,21,1260
6/6/2019,6,5,16,960
6/7/2019,6,5,14,840
6/8/2019,6,5,14,840
6/9/2019,6,5,15,900
6/10/2019,6,5,16,960
6/11/2019,6,5,17,1020
6/12/2019,6,5,17,1020
6/13/2019,6,5,25,1500
6/14/2019,6,5,16,960
6/15/2019,6,5,16,960
6/16/2019,6,5,18,1080
6/17/2019,6,5,12,720
6/18/2019,6,5,17,1020
6/19/2019,6,5,13,780
6/20/2019,6,5,13,780
6/21/2019,6,5,17,1020
6/22/2019,6,5,27,1620
6/23/2019,6,5,10,600
6/24/2019,6,5,18,1080
6/25/2019,6,5,13,780
6/26/2019,6,5,16,960
6/27/2019,6,5,10,600
6/28/2019,6,5,13,780
6/29/2019,6,5,24,1440
6/30/2019,6,5,16,960
7/1/2019,6,5,13,780
7/2/2019,6,5,19,1140
7/3/2019,6,5,21,1260
7/4/2019,6,5,12,720
7/5/2019,6,5,17,1020
7/6/2019,6,5,25,1500
7/7/2019,6,5,14,840
7/8/2019,6,5,10,600
7/9/2019,6,5,19,1140
7/10/2019,6,5,21,1260
7/11/2019,6,5,18,1080
7/12/2019,6,5,23,1380
7/13/2019,6,5,24,1440
7/14/2019,6,5,12,720
7/15/2019,6,5,14,840
7/16/2019,6,5,9,540
7/17/2019,6,5,13,780
7/18/2019,6,5,16,960
7/19/2019,6,5,19,1140
7/20/2019,6,5,16,960
7/21/2019,6,5,18,1080
7/22/2019,6,5,13,780
7/23/2019,6,5,27,1620
7/24/2019,6,5,21,1260
7/25/2019,6,5,20,1200
7/26/2019,6,5,25,1500
7/27/2019,6,5,21,1260
7/28/2019,6,5,9,540
7/29/2019,6,5,9,540
7/30/2019,6,5,12,720
7/31/2019,6,5,18,1080
8/1/2019,6,5,12,720
8/2/2019,6,5,20,1200
8/3/2019,6,5,16,960
8/4/2019,6,5,7,420
8/5/2019,6,5,18,1080
8/6/2019,6,5,20,1200
8/7/2019,6,5,14,840
8/8/2019,6,5,14,840
8/9/2019,6,5,17,1020
8/10/2019,6,5,15,900
8/11/2019,6,5,16,960
8/12/2019,6,5,19,1140
8/13/2019,6,5,11,660
8/14/2019,6,5,18,1080
8/15/2019,6,5,11,660
8/16/2019,6,5,13,780
8/17/2019,6,5,25,1500
8/18/2019,6,5,11,660
8/19/2019,6,5,8,480
8/20/2019,6,5,20,1200
8/21/2019,6,5,12,720
8/22/2019,6,5,13,780
8/23/2019,6,5,18,1080
8/24/2019,6,5,19,1140
8/25/2019,6,5,8,480
8/26/2019,6,5,9,540
8/27/2019,6,5,12,720
8/28/2019,6,5,18,1080
8/29/2019,6,5,14,840
8/30/2019,6,5,17,1020
8/31/2019,6,5,22,1320
9/1/2019,6,5,12,720
9/2/2019,6,5,17,1020
9/3/2019,6,5,19,1140
9/4/2019,6,5,16,960
9/5/2019,6,5,13,780
9/6/2019,6,5,20,1200
9/7/2019,6,5,19,1140
9/8/2019,6,5,15,900
9/9/2019,6,5,18,1080
9/10/2019,6,5,9,540
9/11/2019,6,5,11,660
9/12/2019,6,5,15,900
9/13/2019,6,5,19,1140
9/14/2019,6,5,23,1380
9/15/2019,6,5,7,420
9/16/2019,6,5,9,540
9/17/2019,6,5,15,900
9/18/2019,6,5,16,960
9/19/2019,6,5,15,900
9/20/2019,6,5,12,720
9/21/2019,6,5,17,1020
9/22/2019,6,5,6,360
9/23/2019,6,5,18,1080
9/24/2019,6,5,16,960
9/25/2019,6,5,12,720
9/26/2019,6,5,6,360
9/27/2019,6,5,12,720
9/28/2019,6,5,9,540
9/29/2019,6,5,11,660
9/30/2019,6,5,10,600
10/1/2019,6,5,14,840
10/2/2019,6,5,14,840
10/3/2019,6,5,10,600
10/4/2019,6,5,5,300
10/5/2019,6,5,11,660
10/6/2019,6,5,13,780
10/7/2019,6,5,9,540
10/8/2019,6,5,9,540
10/9/2019,6,5,13,780
10/10/2019,6,5,8,480
10/11/2019,6,5,14,840
10/12/2019,6,5,7,420
10/13/2019,6,5,9,540
10/14/2019,6,5,11,660
10/15/2019,6,5,14,840
10/16/2019,6,5,12,720
10/17/2019,6,5,12,720
10/18/2019,6,5,17,1020
10/19/2019,6,5,15,900
10/20/2019,6,5,8,480
10/21/2019,6,5,12,720
10/22/2019,6,5,20,1200
10/23/2019,6,5,15,900
10/24/2019,6,5,15,900
10/25/2019,6,5,18,1080
10/26/2019,6,5,10,600
10/27/2019,6,5,3,180
10/28/2019,6,5,10,600
10/29/2019,6,5,9,540
10/30/2019,6,5,11,660
10/31/2019,6,5,14,840
11/1/2019,6,5,13,780
11/2/2019,6,5,13,780
11/3/2019,6,5,18,1080
11/4/2019,6,5,10,600
11/5/2019,6,5,15,900
11/6/2019,6,5,15,900
11/7/2019,6,5,18,1080
11/8/2019,6,5,19,1140
11/9/2019,6,5,22,1320
11/10/2019,6,5,11,660
11/11/2019,6,5,11,660
11/12/2019,6,5,8,480
11/13/2019,6,5,12,720
11/14/2019,6,5,19,1140
11/15/2019,6,5,14,840
11/16/2019,6,5,20,1200
11/17/2019,6,5,8,480
11/18/2019,6,5,19,1140
11/19/2019,6,5,22,1320
11/20/2019,6,5,14,840
11/21/2019,6,5,12,720
11/22/2019,6,5,17,1020
11/23/2019,6,5,12,720
11/24/2019,6,5,8,480
11/25/2019,6,5,7,420
11/26/2019,6,5,15,900
11/27/2019,6,5,13,780
11/28/2019,6,5,13,780
11/29/2019,6,5,10,600
11/30/2019,6,5,18,1080
12/1/2019,6,5,4,240
12/2/2019,6,5,8,480
12/3/2019,6,5,12,720
12/4/2019,6,5,10,600
12/5/2019,6,5,11,660
12/6/2019,6,5,9,540
12/7/2019,6,5,7,420
12/8/2019,6,5,10,600
12/9/2019,6,5,11,660
12/10/2019,6,5,9,540
12/11/2019,6,5,4,240
12/12/2019,6,5,14,840
12/13/2019,6,5,9,540
12/14/2019,6,5,11,660
12/15/2019,6,5,14,840
12/16/2019,6,5,7,420
12/17/2019,6,5,8,480
12/18/2019,6,5,5,300
12/19/2019,6,5,10,600
12/20/2019,6,5,10,600
12/21/2019,6,5,13,780
12/22/2019,6,5,9,540
12/23/2019,6,5,14,840
12/24/2019,6,5,6,360
12/25/2019,6,5,7,420
12/26/2019,6,5,8,480
12/27/2019,6,5,10,600
12/28/2019,6,5,8,480
12/29/2019,6,5,13,780
12/30/2019,6,5,11,660
12/31/2019,6,5,6,360
1/1/2020,6,5,7,420
1/2/2020,6,5,12,720
1/3/2020,6,5,8,480
1/4/2020,6,5,9,540
1/5/2020,6,5,9,540
1/6/2020,6,5,10,600
1/7/2020,6,5,8,480
1/8/2020,6,5,8,480
1/9/2020,6,5,16,960
1/10/2020,6,5,8,480
1/11/2020,6,5,10,600
1/12/2020,6,5,10,600
1/13/2020,6,5,11,660
1/14/2020,6,5,7,420
1/15/2020,6,5,8,480
1/16/2020,6,5,13,780
1/17/2020,6,5,7,420
1/18/2020,6,5,13,780
1/19/2020,6,5,8,480
1/20/2020,6,5,7,420
1/21/2020,6,5,9,540
1/22/2020,6,5,8,480
1/23/2020,6,5,13,780
1/24/2020,6,5,8,480
1/25/2020,6,5,11,660
1/26/2020,6,5,15,900
1/27/2020,6,5,10,600
1/28/2020,6,5,5,300
1/29/2020,6,5,6,360
1/30/2020,6,5,10,600
1/31/2020,6,5,8,480
2/1/2020,6,5,12,720
2/2/2020,6,5,12,720
2/3/2020,6,5,10,600
2/4/2020,6,5,10,600
2/5/2020,6,5,11,660
2/6/2020,6,5,19,1140
2/7/2020,6,5,11,660
2/8/2020,6,5,18,1080
2/9/2020,6,5,11,660
2/10/2020,6,5,7,420
2/11/2020,6,5,8,480
2/12/2020,6,5,4,240
2/13/2020,6,5,6,360
2/14/2020,6,5,13,780
2/15/2020,6,5,6,360
2/16/2020,6,5,10,600
2/17/2020,6,5,9,540
2/18/2020,6,5,13,780
2/19/2020,6,5,3,180
2/20/2020,6,5,9,540
2/21/2020,6,5,8,480
2/22/2020,6,5,8,480
2/23/2020,6,5,2,120
2/24/2020,6,5,11,660
2/25/2020,6,5,16,960
2/26/2020,6,5,12,720
2/27/2020,6,5,12,720
2/28/2020,6,5,6,360
3/1/2020,6,5,15,900
3/2/2020,6,5,6,360
3/3/2020,6,5,11,660
3/4/2020,6,5,15,900
3/5/2020,6,5,12,720
3/6/2020,6,5,14,840
3/7/2020,6,5,17,1020
3/8/2020,6,5,13,780
3/9/2020,6,5,8,480
3/10/2020,6,5,7,420
3/11/2020,6,5,17,1020
3/12/2020,6,5,13,780
3/13/2020,6,5,14,840
3/14/2020,6,5,15,900
3/15/2020,6,5,14,840
3/16/2020,6,5,11,660
3/17/2020,6,5,11,660
3/18/2020,6,5,11,660
3/19/2020,6,5,20,1200
3/20/2020,6,5,15,900
3/21/2020,6,5,11,660
3/22/2020,6,5,14,840
3/23/2020,6,5,8,480
3/24/2020,6,5,5,300
3/25/2020,6,5,11,660
3/26/2020,6,5,12,720
3/27/2020,6,5,10,600
3/28/2020,6,5,12,720
3/29/2020,6,5,13,780
3/30/2020,6,5,12,720
3/31/2020,6,5,13,780
4/1/2020,6,5,13,780
4/2/2020,6,5,12,720
4/3/2020,6,5,17,1020
4/4/2020,6,5,14,840
4/5/2020,6,5,22,1320
4/6/2020,6,5,14,840
4/7/2020,6,5,17,1020
4/8/2020,6,5,8,480
4/9/2020,6,5,17,1020
4/10/2020,6,5,16,960
4/11/2020,6,5,16,960
4/12/2020,6,5,22,1320
4/13/2020,6,5,16,960
4/14/2020,6,5,20,1200
4/15/2020,6,5,20,1200
4/16/2020,6,5,22,1320
4/17/2020,6,5,17,1020
4/18/2020,6,5,28,1680
4/19/2020,6,5,21,1260
4/20/2020,6,5,10,600
4/21/2020,6,5,16,960
4/22/2020,6,5,18,1080
4/23/2020,6,5,13,780
4/24/2020,6,5,11,660
4/25/2020,6,5,27,1620
4/26/2020,6,5,15,900
4/27/2020,6,5,9,540
4/28/2020,6,5,13,780
4/29/2020,6,5,14,840
4/30/2020,6,5,17,1020
5/1/2020,6,5,15,900
5/2/2020,6,5,16,960
5/3/2020,6,5,18,1080
5/4/2020,6,5,15,900
5/5/2020,6,5,14,840
5/6/2020,6,5,12,720
5/7/2020,6,5,17,1020
5/8/2020,6,5,20,1200
5/9/2020,6,5,11,660
5/10/2020,6,5,21,1260
5/11/2020,6,5,14,840
5/12/2020,6,5,16,960
5/13/2020,6,5,16,960
5/14/2020,6,5,15,900
5/15/2020,6,5,19,1140
5/16/2020,6,5,15,900
5/17/2020,6,5,15,900
5/18/2020,6,5,10,600
5/19/2020,6,5,19,1140
5/20/2020,6,5,13,780
5/21/2020,6,5,16,960
5/22/2020,6,5,8,480
5/23/2020,6,5,16,960
5/24/2020,6,5,21,1260
5/25/2020,6,5,13,780
5/26/2020,6,5,6,360
